Number,Prediction,Probabilities,Confidence,ActualResult
6906,0,0.00036288292447629237,0.4996371170755237,0
4511,1,0.9987046334707131,0.49870463347071314,1
3875,0,0.0011696742555291453,0.49883032574447084,0
6442,1,0.9947117578091118,0.4947117578091118,1
115,0,0.016073536331601464,0.48392646366839853,0
4215,1,0.9999372026955728,0.49993720269557285,1
5216,0,0.012769187209111969,0.48723081279088803,0
4677,1,0.9997805511894103,0.49978055118941034,1
7533,0,0.030287247529482735,0.46971275247051725,0
542,1,0.9925841159655981,0.49258411596559815,1
3708,1,0.9995487913084943,0.4995487913084943,1
6821,1,0.999869317604217,0.49986931760421704,1
1907,0,0.0008883729715319481,0.49911162702846806,0
7678,0,0.0007800399619662587,0.49921996003803376,0
3461,0,0.0005226833779451647,0.49947731662205486,0
2993,0,5.358279683703863e-05,0.49994641720316296,0
4305,0,0.0008540819937319847,0.499145918006268,0
3691,0,0.003351587325229819,0.49664841267477017,0
6305,1,0.9999611326473222,0.4999611326473222,1
3106,0,0.00014054363891914142,0.49985945636108087,0
2788,0,8.991054330343429e-05,0.49991008945669657,0
5650,1,0.9989046823805724,0.4989046823805724,1
3724,1,0.9997197543385963,0.4997197543385963,1
7565,1,0.9997786208354862,0.4997786208354862,1
6631,1,0.9968920276406327,0.49689202764063267,1
2156,0,0.00020833567368761842,0.4997916643263124,0
4189,1,0.999947683937689,0.49994768393768896,1
6918,1,0.9995496322562232,0.4995496322562232,1
263,0,0.004319720409034938,0.49568027959096506,0
5795,1,0.9997301094565332,0.4997301094565332,1
4125,1,0.9999236098847735,0.49992360988477347,1
5258,1,0.9892111852136735,0.48921118521367346,1
7928,1,0.9994356579462833,0.4994356579462833,1
412,0,0.0034771060935453826,0.4965228939064546,0
4421,1,0.998451426489599,0.49845142648959895,1
1617,0,2.2863584389806933e-05,0.4999771364156102,0
12,0,0.005007447835345434,0.49499255216465454,0
4936,1,0.9996289269568794,0.49962892695687944,1
7019,0,0.013627420801008771,0.48637257919899124,0
5511,1,0.9999015934684097,0.4999015934684097,1
1384,0,0.00012626134986230353,0.4998737386501377,0
4815,1,0.9998684951088487,0.4998684951088487,1
5869,1,0.9997424018358856,0.4997424018358856,1
234,0,0.0034425476500966477,0.49655745234990334,0
4553,1,0.9999173316896076,0.4999173316896076,1
389,0,0.0010697327946048486,0.49893026720539513,0
5508,1,0.7398644741921245,0.23986447419212453,1
966,1,0.9910733639568046,0.49107336395680456,1
7273,0,0.00021749679480660548,0.4997825032051934,0
3409,0,0.0019738528025952675,0.49802614719740473,0
1124,0,0.038418937304161994,0.461581062695838,0
6842,1,0.999936454637431,0.49993645463743097,1
5562,0,0.003691317710293042,0.496308682289707,0
5081,1,0.9998737984576453,0.49987379845764535,1
5285,0,0.01008880652655507,0.4899111934734449,0
797,0,0.0004919280151087548,0.4995080719848912,0
3352,1,0.9998595422376001,0.4998595422376001,1
6071,1,0.9993990432278316,0.4993990432278316,1
4476,1,0.9995161562462368,0.4995161562462368,1
3057,1,0.9984375358467973,0.4984375358467973,1
1768,0,0.0005346724586597456,0.49946532754134026,0
153,0,0.02913050589453734,0.47086949410546264,0
1502,0,1.980896741160209e-05,0.4999801910325884,0
7511,1,0.9927625821258411,0.4927625821258411,1
2900,0,0.0004106794425877384,0.4995893205574123,0
8060,1,0.9997116767713037,0.4997116767713037,1
5298,1,0.9942569860796092,0.4942569860796092,1
1006,0,0.00013376207080812434,0.4998662379291919,0
2192,0,8.415220345723941e-05,0.49991584779654274,0
1635,0,3.118850778320251e-05,0.4999688114922168,0
480,0,0.005232233002064969,0.494767766997935,0
2076,0,0.0009410230346035752,0.4990589769653964,0
7100,1,0.9836766489799011,0.48367664897990115,1
7768,1,0.9978723002095654,0.4978723002095654,1
2735,0,0.0005351787645033497,0.4994648212354966,0
4006,0,0.0005618237848531779,0.4994381762151468,0
4545,1,0.9999647887973429,0.49996478879734285,1
1003,1,0.9964387420512699,0.4964387420512699,1
7061,1,0.9941920462700914,0.4941920462700914,1
2512,1,0.9802165546762551,0.4802165546762551,1
3299,0,0.0012079100360418923,0.49879208996395813,0
6868,1,0.9999302366177611,0.49993023661776115,1
5315,1,0.9999540619152819,0.4999540619152819,1
960,0,1.0711260105991444e-05,0.499989288739894,0
3861,0,0.0013462428166843548,0.49865375718331567,0
4493,1,0.9981045975038983,0.49810459750389835,1
3367,0,0.0022121019055275607,0.49778789809447244,0
7209,1,0.9963705103353993,0.49637051033539925,1
5056,1,0.99983523699724,0.49983523699724,1
1793,0,2.1237663727621428e-05,0.49997876233627236,0
1482,0,3.741130327219772e-05,0.4999625886967278,0
3864,1,0.9996788769036101,0.4996788769036101,1
965,0,9.201377264934917e-05,0.49990798622735066,0
5488,1,0.9999123015685515,0.4999123015685515,1
2452,0,1.2373179967011183e-05,0.499987626820033,0
8074,0,0.0026901879731314193,0.4973098120268686,0
771,0,0.005336601460852758,0.49466339853914726,0
6486,1,0.9991037674013841,0.49910376740138407,1
5326,1,0.9996988168673274,0.4996988168673274,1
4730,1,0.9999080671556918,0.4999080671556918,1
4317,1,0.9999537466899516,0.49995374668995163,1
5328,1,0.9998234821628524,0.49982348216285244,1
7395,1,0.9993695548728211,0.4993695548728211,1
5035,1,0.999615810657976,0.499615810657976,1
2380,0,0.0001284863871031121,0.4998715136128969,0
6790,1,0.9993843082965519,0.4993843082965519,1
3140,0,0.0036374871401112056,0.4963625128598888,0
5324,1,0.9998882039926901,0.49988820399269007,1
6507,1,0.9977888340773772,0.4977888340773772,1
1244,0,3.592907388679963e-05,0.4999640709261132,0
5047,1,0.9961195799624513,0.49611957996245126,1
3364,0,0.00048169457258013127,0.4995183054274199,0
2954,0,0.00013378904158663785,0.4998662109584134,0
4259,1,0.9999516276370963,0.49995162763709633,1
720,0,0.010617647041999577,0.4893823529580004,0
5126,1,0.8592011841233423,0.35920118412334234,1
6884,0,0.002070029082324926,0.49792997091767505,0
3485,0,0.00254085043643327,0.49745914956356674,0
5196,1,0.9963926749702916,0.4963926749702916,1
4019,0,0.0021703368427145714,0.49782966315728544,0
4855,1,0.9964267781705258,0.49642677817052583,1
4058,1,0.9890680879701051,0.48906808797010515,1
4878,1,0.9983293174862771,0.49832931748627707,1
7093,1,0.9999794947224303,0.4999794947224303,1
228,1,0.9819160145794426,0.48191601457944255,1
6932,0,0.000822743507005341,0.49917725649299466,0
3953,1,0.9807322884869771,0.48073228848697713,1
7765,0,0.000350809156654777,0.49964919084334525,0
3625,1,0.9997953615995069,0.4997953615995069,1
446,0,0.0017378268678816184,0.4982621731321184,0
1506,1,0.986640252684221,0.48664025268422095,1
98,0,0.015125199937499278,0.4848748000625007,0
1352,0,0.0002536823048559335,0.49974631769514405,0
5175,0,0.017175959955740665,0.48282404004425933,0
663,1,0.9874205926552164,0.4874205926552164,1
5710,1,0.9895159113115153,0.4895159113115153,1
7466,1,0.998703195310846,0.49870319531084595,1
690,0,0.006329097597638826,0.49367090240236117,0
5678,1,0.9972044877286373,0.49720448772863735,1
6273,1,0.9997556691918578,0.49975566919185777,1
7926,1,0.9977190229452614,0.4977190229452614,1
3701,1,0.9997664800885848,0.4997664800885848,1
6493,1,0.9999433742460087,0.49994337424600865,1
684,0,0.0010932788472729972,0.498906721152727,0
3806,1,0.9993206527003732,0.4993206527003732,1
6381,1,0.9999654632240558,0.4999654632240558,1
7694,1,0.9993560366979861,0.4993560366979861,1
470,0,0.001644875361772343,0.4983551246382277,0
5540,0,0.014442676773192886,0.4855573232268071,0
5122,0,0.10695208894238839,0.3930479110576116,0
1134,0,0.0032415190408797653,0.49675848095912023,0
1440,0,0.0001242858082810571,0.49987571419171895,0
4482,1,0.9996177275260889,0.4996177275260889,1
3946,1,0.9997523012729893,0.4997523012729893,1
5744,1,0.9360259215858102,0.4360259215858102,1
2928,0,0.0001500845060009768,0.49984991549399904,0
854,0,0.023062919015031914,0.47693708098496806,0
167,0,0.013457471848140407,0.4865425281518596,0
7276,0,0.012539077617749186,0.4874609223822508,0
5281,1,0.617280081629648,0.11728008162964798,1
6161,1,0.9999200040246393,0.4999200040246393,1
3824,0,0.0009212102645109492,0.499078789735489,0
3882,1,0.9679006787513904,0.4679006787513904,1
7912,0,0.0004514319015309033,0.4995485680984691,0
3938,0,0.0004926022393427511,0.4995073977606572,0
5018,1,0.9992947536456205,0.4992947536456205,1
7275,1,0.9960406316530808,0.49604063165308077,1
875,0,0.005526601202877328,0.49447339879712265,0
1726,0,2.8403258778043477e-05,0.49997159674122194,0
5682,1,0.9955390140952761,0.4955390140952761,1
308,0,0.00343540510295993,0.4965645948970401,0
7374,1,0.9999655203259438,0.49996552032594377,1
6900,0,0.0006576062733229718,0.49934239372667705,0
4928,1,0.999856250520626,0.499856250520626,1
7037,0,0.0015202010021181135,0.49847979899788186,0
7514,0,7.404071688505695e-05,0.49992595928311495,0
8100,0,0.0012325301738608785,0.4987674698261391,0
2877,0,0.0003089839592611466,0.49969101604073884,0
7408,1,0.9975252178062185,0.4975252178062185,1
3766,0,0.0007900174019107808,0.49920998259808924,0
3714,0,0.0006394474221314955,0.4993605525778685,0
2404,0,0.005548757222037101,0.4944512427779629,0
5471,1,0.9952501359647958,0.49525013596479583,1
6553,1,0.9998717344630459,0.4998717344630459,1
1165,0,0.0034514654607969014,0.4965485345392031,0
6490,1,0.9998952147061231,0.4998952147061231,1
946,0,4.571501342524771e-05,0.49995428498657474,0
5922,1,0.9972896601135163,0.4972896601135163,1
173,0,0.005151200242501284,0.49484879975749874,0
7178,1,0.9999806503979801,0.4999806503979801,1
1485,1,0.9777153665960174,0.47771536659601743,1
6222,1,0.9996956180721088,0.4996956180721088,1
744,0,0.00490662850167335,0.49509337149832666,0
747,0,0.010967567941468375,0.48903243205853164,0
7753,0,0.0006383880333129785,0.49936161196668705,0
6964,1,0.9972112597039644,0.4972112597039644,1
7048,1,0.999420662050977,0.499420662050977,1
3937,0,0.0007435985785136757,0.4992564014214863,0
6473,1,0.9976452158793109,0.4976452158793109,1
1418,0,0.00013246269432239954,0.4998675373056776,0
2084,0,1.9725362737188433e-05,0.4999802746372628,0
2432,0,0.00013339055285618205,0.49986660944714384,0
2597,0,0.00010312239783098089,0.499896877602169,0
3176,0,0.0005357387387117973,0.4994642612612882,0
4068,0,0.0009096028197638344,0.4990903971802362,0
5473,1,0.9997169348564213,0.4997169348564213,1
7168,1,0.9999856002042832,0.4999856002042832,1
3587,0,0.001154366322679752,0.49884563367732027,0
7885,1,0.9993141655632669,0.4993141655632669,1
268,0,0.010479107495366723,0.48952089250463326,0
716,0,0.010992010584468128,0.48900798941553186,0
1681,0,0.00010370349016307626,0.4998962965098369,0
753,0,0.0054047516536653555,0.49459524834633467,0
2123,0,0.0011756765575023959,0.4988243234424976,0
1102,0,6.052319969937147e-05,0.49993947680030065,0
3268,1,0.9984946834441522,0.49849468344415215,1
4604,1,0.9994557065800241,0.49945570658002414,1
3165,1,0.9982372096986684,0.49823720969866836,1
5415,0,0.009795116843965605,0.4902048831560344,0
3219,0,0.0006520623969776286,0.4993479376030224,0
7625,1,0.9999739750771279,0.49997397507712793,1
370,0,0.01600935089910384,0.4839906491008962,0
790,0,0.004201000251920858,0.4957989997480791,0
6002,1,0.9990492294603323,0.49904922946033226,1
6543,1,0.9985823189480771,0.49858231894807714,1
4710,1,0.9999700297060379,0.4999700297060379,1
6572,1,0.9999717594592366,0.49997175945923655,1
3054,0,0.0005023217186365303,0.4994976782813635,0
1627,0,0.00034142546719350254,0.4996585745328065,0
7702,0,0.02712401346609186,0.47287598653390817,0
5011,1,0.9999550899302679,0.49995508993026794,1
1823,0,0.0001256403059693249,0.49987435969403066,0
5947,1,0.9786241583386234,0.4786241583386234,1
1686,0,7.270405066697233e-05,0.49992729594933305,0
7732,1,0.9997960419515165,0.4997960419515165,1
2863,0,0.0005435789668864067,0.4994564210331136,0
4145,1,0.999884109590126,0.49988410959012597,1
1367,0,4.037956651809864e-05,0.4999596204334819,0
761,0,0.0036048079867042433,0.49639519201329574,0
6108,1,0.9997770080888265,0.4997770080888265,1
2949,0,0.0031431115424048243,0.4968568884575952,0
6403,0,0.009419780829020933,0.49058021917097905,0
7427,1,0.9997894016591649,0.49978940165916486,1
6094,1,0.9991037345862599,0.4991037345862599,1
2236,0,0.00028755279796933075,0.4997124472020307,0
7389,1,0.9997778524304674,0.49977785243046735,1
6343,1,0.9997838035327168,0.4997838035327168,1
7532,0,0.0005043298079360329,0.499495670192064,0
6968,1,0.9990440338729889,0.4990440338729889,1
540,0,0.003250002953758224,0.4967499970462418,0
5184,1,0.9936973529654898,0.4936973529654898,1
998,0,0.0036216574170218545,0.49637834258297814,0
3816,0,0.0010812205372354468,0.49891877946276453,0
4662,0,0.00732059779747853,0.4926794022025215,0
7539,1,0.9989917981614526,0.49899179816145256,1
968,0,5.5021983477383605e-05,0.4999449780165226,0
5824,1,0.9998932924691792,0.49989329246917924,1
704,0,0.006065274433245502,0.4939347255667545,0
6207,1,0.9998883975469733,0.49988839754697334,1
1411,0,4.427705937942865e-05,0.4999557229406206,0
7378,0,0.0006765398570731854,0.49932346014292683,0
3118,1,0.9988102315518802,0.4988102315518802,1
841,1,0.9853830039507282,0.4853830039507282,1
484,0,0.07187234512423381,0.4281276548757662,0
588,0,0.034824284887560016,0.46517571511244,0
3592,0,0.0010685174743068604,0.49893148252569314,0
4697,1,0.9994194678674087,0.49941946786740865,1
2641,0,0.003936409651901412,0.4960635903480986,0
4156,0,0.0007373082295041156,0.49926269177049587,0
2891,0,0.00041705980808869536,0.4995829401919113,0
7583,1,0.9999040731761345,0.4999040731761345,1
2768,0,0.0002750989658017486,0.49972490103419825,0
3247,0,0.0010403121360131138,0.49895968786398687,0
5864,1,0.9981352194142099,0.4981352194142099,1
572,0,0.0012864065615539979,0.498713593438446,0
5523,1,0.9931340049785893,0.4931340049785893,1
4281,1,0.9994008970278594,0.4994008970278594,1
2833,0,0.0002585547428757583,0.4997414452571242,0
2375,1,0.99384534087986,0.49384534087986,1
6059,1,0.9974120220660275,0.4974120220660275,1
3488,1,0.9999266337555823,0.49992663375558233,1
5449,1,0.992737402437056,0.492737402437056,1
1691,0,0.00046542355231622375,0.4995345764476838,0
2415,0,0.0006564425162172965,0.49934355748378273,0
3419,0,0.000316669433882789,0.4996833305661172,0
5027,1,0.9997439246010298,0.4997439246010298,1
7898,0,0.04743914536489834,0.45256085463510165,0
1575,0,8.314225190125663e-05,0.49991685774809874,0
6158,1,0.9999739702067822,0.49997397020678225,1
6424,0,0.0016443415703991265,0.4983556584296009,0
3526,0,6.631214831797015e-05,0.499933687851682,0
8045,1,0.9996692135673133,0.4996692135673133,1
3332,0,0.00037131188660420085,0.4996286881133958,0
8071,0,0.0007894211185310383,0.49921057888146897,0
5217,1,0.991288215235728,0.49128821523572797,1
1400,0,4.547204589707898e-05,0.49995452795410295,0
8022,1,0.9998926029060149,0.4998926029060149,1
187,0,0.06878972945227398,0.43121027054772604,0
4028,1,0.9934909664771925,0.4934909664771925,1
6774,0,0.0002801814984996176,0.4997198185015004,0
4395,1,0.9981246603159939,0.4981246603159939,1
7666,1,0.9998953879422837,0.4998953879422837,1
6330,1,0.9997647325110386,0.4997647325110386,1
7969,1,0.9986545051443054,0.4986545051443054,1
5515,0,0.05427640722745832,0.4457235927725417,0
1856,0,0.012131584712751841,0.48786841528724817,0
8055,0,0.0010961364174744757,0.49890386358252553,0
456,0,0.003280744855938583,0.4967192551440614,0
7947,1,0.9998362266284693,0.49983622662846927,1
3670,1,0.9996042694525725,0.4996042694525725,1
267,0,0.003975001293981009,0.496024998706019,0
6409,1,0.9997175500503753,0.4997175500503753,1
4740,1,0.9997650726674573,0.4997650726674573,1
1174,0,0.0938619035482797,0.4061380964517203,0
7673,0,0.021166906742828926,0.47883309325717105,0
7264,1,0.999656263936067,0.499656263936067,1
5127,1,0.9727730318227277,0.4727730318227277,1
473,0,0.008978910486651906,0.4910210895133481,0
3528,0,0.0010839216988810297,0.49891607830111895,0
2564,0,0.001996638884168,0.498003361115832,0
7201,1,0.9995801611360632,0.4995801611360632,1
1869,0,0.00014615823666643357,0.4998538417633336,0
1315,0,1.7220999376677934e-05,0.4999827790006233,0
7760,1,0.9981572651324557,0.49815726513245573,1
2496,0,0.0001894046206268803,0.4998105953793731,0
307,0,0.001652854102329275,0.4983471458976707,0
2469,0,0.002795240938549048,0.49720475906145095,0
1395,0,0.0001680435320811326,0.4998319564679189,0
4302,1,0.9997330787648401,0.4997330787648401,1
1081,1,0.9797491417427685,0.4797491417427685,1
6720,1,0.9981524858745866,0.4981524858745866,1
4575,1,0.9957836987782768,0.49578369877827677,1
6700,1,0.9999318667430849,0.4999318667430849,1
7445,0,0.004063845570612342,0.49593615442938765,0
6240,1,0.9983427155774351,0.49834271557743515,1
4894,1,0.9976608302870923,0.4976608302870923,1
6539,1,0.9986187808685703,0.49861878086857025,1
2747,0,0.0004918193690880329,0.49950818063091196,0
6859,1,0.999232240473768,0.499232240473768,1
5612,0,0.002821407712762793,0.4971785922872372,0
1541,0,3.616559704199333e-05,0.499963834402958,0
783,0,0.007038765901172468,0.4929612340988275,0
2943,0,0.0015193879250532578,0.49848061207494676,0
585,0,0.005483868805991705,0.4945161311940083,0
1771,0,4.567412470396989e-05,0.49995432587529604,0
5225,1,0.9976853577518916,0.4976853577518916,1
7390,0,0.03900795995988233,0.4609920400401177,0
4977,1,0.9993018034733502,0.4993018034733502,1
3432,1,0.999138934041628,0.499138934041628,1
301,0,0.010612228556794482,0.4893877714432055,0
3323,1,0.9987846993634075,0.4987846993634075,1
775,0,0.01532719655582496,0.484672803444175,0
5696,1,0.9999099239408371,0.4999099239408371,1
